Name,Date,Aux1,Aux2,Aux3,Aux4,Aux5,Height (cm),Latitude,Longitude,Depth,Camera,Photographer,Water quality,Strobes,Framing gear used,White balance card,Comments,Row,Column,Label,Annotator,Date annotated,Machine suggestion 1,Machine confidence 1,Machine suggestion 2,Machine confidence 2,Machine suggestion 3,Machine confidence 3,Machine suggestion 4,Machine confidence 4,Machine suggestion 5,Machine confidence 5
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,702,324,Sand,Imported,2022-09-13 08:34:33+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,1040,1509,Porit,Imported,2022-09-13 08:34:33+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,1251,1476,Sand,Imported,2022-09-13 08:34:33+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,1161,814,Sand,Imported,2022-09-13 08:34:33+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,399,801,Porit,Imported,2022-09-13 08:34:33+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,887,800,Sand,Imported,2022-09-13 08:34:33+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,1724,1181,CCA,Imported,2022-09-13 08:34:33+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,1561,151,CCA,Imported,2022-09-13 08:34:33+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,1450,190,CCA,Imported,2022-09-13 08:34:33+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,1133,1668,Porit,Imported,2022-09-13 08:34:33+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,1640,1778,Porit,Imported,2022-09-13 08:34:33+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,1395,1011,Sand,Imported,2022-09-13 08:34:33+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,401,1387,Macro,Imported,2022-09-13 08:34:33+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,1282,681,Sand,Imported,2022-09-13 08:34:33+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,1323,1155,Sand,Imported,2022-09-13 08:34:33+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,278,1126,CCA,Imported,2022-09-13 08:34:33+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,1119,1536,Porit,Imported,2022-09-13 08:34:33+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,629,689,Porit,Imported,2022-09-13 08:34:34+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,915,1100,Sand,Imported,2022-09-13 08:34:34+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,674,1553,Porit,Imported,2022-09-13 08:34:34+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,606,490,Porit,Imported,2022-09-13 08:34:34+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,1438,161,CCA,Imported,2022-09-13 08:34:34+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,1395,1480,CCA,Imported,2022-09-13 08:34:34+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,716,666,Porit,Imported,2022-09-13 08:34:34+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,343,1734,Porit,Imported,2022-09-13 08:34:34+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,1218,1345,Sand,Imported,2022-09-13 08:34:34+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,1311,667,Sand,Imported,2022-09-13 08:34:34+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,1320,627,Sand,Imported,2022-09-13 08:34:34+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,1754,153,Porit,Imported,2022-09-13 08:34:34+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,1333,483,Sand,Imported,2022-09-13 08:34:34+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,1503,1783,CCA,Imported,2022-09-13 08:34:34+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,817,657,Sand,Imported,2022-09-13 08:34:34+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,1218,1369,Sand,Imported,2022-09-13 08:34:34+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,219,123,Porit,Imported,2022-09-13 08:34:34+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,1443,613,Sand,Imported,2022-09-13 08:34:34+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,1810,354,Porit,Imported,2022-09-13 08:34:34+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,1403,122,CCA,Imported,2022-09-13 08:34:34+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,951,1216,Sand,Imported,2022-09-13 08:34:34+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,839,420,Sand,Imported,2022-09-13 08:34:34+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,272,1394,Porit,Imported,2022-09-13 08:34:34+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,1853,1784,CCA,Imported,2022-09-13 08:34:34+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,214,849,Porit,Imported,2022-09-13 08:34:34+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,1593,903,CCA,Imported,2022-09-13 08:34:34+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,768,1096,Sand,Imported,2022-09-13 08:34:34+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,512,252,Porit,Imported,2022-09-13 08:34:34+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,1286,569,Sand,Imported,2022-09-13 08:34:34+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,949,806,Sand,Imported,2022-09-13 08:34:34+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,280,216,Porit,Imported,2022-09-13 08:34:34+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,371,588,Porit,Imported,2022-09-13 08:34:34+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,914,1585,Porit,Imported,2022-09-13 08:34:34+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,1054,1571,Porit,Imported,2022-09-13 08:34:34+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,280,725,Porit,Imported,2022-09-13 08:34:34+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,1555,201,Sand,Imported,2022-09-13 08:34:34+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,1221,1002,Sand,Imported,2022-09-13 08:34:34+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,1272,370,CCA,Imported,2022-09-13 08:34:34+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,1127,1423,Sand,Imported,2022-09-13 08:34:34+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,731,877,Sand,Imported,2022-09-13 08:34:34+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,244,1331,Porit,Imported,2022-09-13 08:34:34+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,275,1510,Porit,Imported,2022-09-13 08:34:34+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,1228,487,Sand,Imported,2022-09-13 08:34:34+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,825,1348,Porit,Imported,2022-09-13 08:34:34+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,137,252,Porit,Imported,2022-09-13 08:34:34+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,1185,945,Sand,Imported,2022-09-13 08:34:34+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,1047,1298,Sand,Imported,2022-09-13 08:34:34+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,345,436,Porit,Imported,2022-09-13 08:34:34+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,1672,154,Sand,Imported,2022-09-13 08:34:34+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,1178,560,Sand,Imported,2022-09-13 08:34:34+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,1637,1699,Porit,Imported,2022-09-13 08:34:35+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,563,1363,Porit,Imported,2022-09-13 08:34:35+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,1731,701,Sand,Imported,2022-09-13 08:34:35+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,1860,145,Off,Imported,2022-09-13 08:34:35+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,911,360,Sand,Imported,2022-09-13 08:34:35+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,1396,1770,CCA,Imported,2022-09-13 08:34:35+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,497,531,Porit,Imported,2022-09-13 08:34:35+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,180,480,Porit,Imported,2022-09-13 08:34:35+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,980,1098,Sand,Imported,2022-09-13 08:34:35+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,1707,1679,Porit,Imported,2022-09-13 08:34:35+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,1037,1266,Sand,Imported,2022-09-13 08:34:35+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,1456,1759,CCA,Imported,2022-09-13 08:34:35+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,565,1430,Porit,Imported,2022-09-13 08:34:35+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,396,858,Porit,Imported,2022-09-13 08:34:35+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,748,594,Sand,Imported,2022-09-13 08:34:35+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,1810,709,CCA,Imported,2022-09-13 08:34:35+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,1225,917,Sand,Imported,2022-09-13 08:34:35+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,1684,1024,CCA,Imported,2022-09-13 08:34:35+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,1323,1564,CCA,Imported,2022-09-13 08:34:35+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu1_20080415.jpg,,,,,,,,,,,,,,,,,,1495,1621,CCA,Imported,2022-09-13 08:34:35+00:00,,,,,,,,,,
